[16:54:52] [main/INFO]: ModLauncher running: args [--username, UGOTMAIL, --version, forge-43.2.8, --gameDir, C:\Users\athac\curseforge\minecraft\Instances\Valhelsia 5, --assetsDir, C:\Users\athac\curseforge\minecraft\Install\assets, --assetIndex, 1.19, --uuid, 4c118650628447d4ad2277ffc5ee64e3, --accessToken, ????????, --clientId, NzY0Njc5NTItMzU0MS00NWJkLWExZTktOTcwMTIyMGY2OGU5, --xuid, 2533274924334437, --userType, msa, --versionType, release, --width, 854, --height, 480, --launchTarget, forgeclient, --fml.forgeVersion, 43.2.8, --fml.mcVersion, 1.19.2, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20220805.130853]
[16:54:52] [main/INFO]: ModLauncher 10.0.8+10.0.8+main.0ef7e830 starting: java version 17.0.3 by Microsoft; OS Windows 10 arch amd64 version 10.0
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=10,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=11,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=9,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=2,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=7,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=4,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=8,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=14,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=12,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=13,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=13,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=3,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=14,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=11,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=2,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=5,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=15,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=9,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=15,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=6,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=12,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=8,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=0,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=7,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=4,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=5,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=6,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=east,floor=true,level=10,roof=true'
[16:57:04] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'ars_nouveau:blockstates/magelight_torch.json' missing model for variant: 'ars_nouveau:magelight_torch#facing=north,floor=true,level=1,roof=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=false,axis=y,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=false,axis=z,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=true,axis=y,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=true,axis=z,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=true,axis=z,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=true,axis=y,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=false,axis=x,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=false,axis=z,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=true,axis=x,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=false,axis=y,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=true,axis=x,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:stripped_lapidified_jungle_post#attached=false,axis=x,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=east,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=north,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=2,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=4,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=east,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=south,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=up,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=1,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=up,parts=4,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=west,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=false,facing=down,parts=3,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=3,waterlogged=false'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=north,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=south,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=2,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=west,parts=1,waterlogged=true'
[16:57:08] [Worker-Main-7/WARN]: Exception loading blockstate definition: 'valhelsia_structures:blockstates/cut_stripped_lapidified_jungle_post.json' missing model for variant: 'valhelsia_structures:cut_stripped_lapidified_jungle_post#attached=true,facing=down,parts=4,waterlogged=false'
